transaction_date,store_location,month,day_of_week,is_weekend,shift,Bakery,Branded,Coffee,Coffee_beans,Drinking_Chocolate,Flavours,Loose_Tea,Packaged_Chocolate,Tea,total_shift_cups
2023-03-05,Hell's Kitchen,3,Sunday,1,Afternoon,6,0,58,0,6,0,0,0,52,122
2023-03-05,Hell's Kitchen,3,Sunday,1,Evening,7,0,39,0,4,0,0,0,23,73
2023-03-05,Hell's Kitchen,3,Sunday,1,Morning,6,0,41,0,12,0,0,0,45,104
2023-03-05,Lower Manhattan,3,Sunday,1,Afternoon,17,0,49,0,14,0,0,0,40,120
2023-03-05,Lower Manhattan,3,Sunday,1,Evening,4,0,16,0,4,0,0,0,14,38
2023-03-05,Lower Manhattan,3,Sunday,1,Morning,24,0,57,0,12,0,0,0,47,140
2023-03-06,Astoria,3,Monday,0,Afternoon,21,0,52,0,15,0,0,0,45,133
2023-03-06,Astoria,3,Monday,0,Evening,8,0,34,0,12,0,0,0,21,75
2023-03-06,Astoria,3,Monday,0,Morning,6,0,4,0,1,0,0,0,12,23
2023-03-06,Hell's Kitchen,3,Monday,0,Afternoon,10,0,73,0,14,0,0,0,43,140
2023-03-06,Hell's Kitchen,3,Monday,0,Evening,4,0,17,0,4,0,0,0,34,59
2023-03-06,Hell's Kitchen,3,Monday,0,Morning,9,0,53,0,12,0,0,0,33,107
2023-03-06,Lower Manhattan,3,Monday,0,Afternoon,15,0,50,0,23,0,0,0,42,130
2023-03-06,Lower Manhattan,3,Monday,0,Evening,3,0,26,0,4,0,0,0,14,47
2023-03-06,Lower Manhattan,3,Monday,0,Morning,17,0,48,0,13,0,0,0,44,122
2023-03-07,Astoria,3,Tuesday,0,Afternoon,10,0,55,0,5,0,0,0,27,97
2023-03-07,Astoria,3,Tuesday,0,Evening,6,0,22,0,6,0,0,0,30,64
2023-03-07,Astoria,3,Tuesday,0,Morning,17,0,59,0,11,0,0,0,45,132
2023-03-07,Hell's Kitchen,3,Tuesday,0,Afternoon,5,0,44,0,0,7,0,0,20,76
2023-03-07,Hell's Kitchen,3,Tuesday,0,Evening,12,0,39,0,4,4,0,0,31,90
2023-03-07,Hell's Kitchen,3,Tuesday,0,Morning,23,0,97,2,14,15,1,0,56,208
2023-03-07,Lower Manhattan,3,Tuesday,0,Afternoon,0,0,3,0,0,2,0,0,5,10
2023-03-07,Lower Manhattan,3,Tuesday,0,Morning,19,0,85,5,9,20,2,1,65,206
2023-03-08,Astoria,3,Wednesday,0,Afternoon,26,0,57,1,13,0,2,0,34,133
2023-03-08,Astoria,3,Wednesday,0,Evening,13,1,23,2,5,0,1,0,32,77
2023-03-08,Astoria,3,Wednesday,0,Morning,31,1,43,1,7,0,1,1,37,122
2023-03-08,Hell's Kitchen,3,Wednesday,0,Afternoon,8,0,33,0,1,6,0,2,20,70
2023-03-08,Hell's Kitchen,3,Wednesday,0,Evening,5,0,19,2,4,0,1,0,17,48
2023-03-08,Hell's Kitchen,3,Wednesday,0,Morning,32,0,101,3,21,16,3,0,63,239
2023-03-08,Lower Manhattan,3,Wednesday,0,Afternoon,4,0,31,1,4,9,0,0,24,73
2023-03-08,Lower Manhattan,3,Wednesday,0,Evening,3,0,15,1,4,7,0,1,26,57
2023-03-08,Lower Manhattan,3,Wednesday,0,Morning,19,1,75,5,20,29,2,0,69,220
2023-03-09,Astoria,3,Thursday,0,Afternoon,2,0,23,3,5,0,0,1,14,48
2023-03-09,Astoria,3,Thursday,0,Evening,3,0,16,0,1,0,2,1,16,39
2023-03-09,Astoria,3,Thursday,0,Morning,27,0,67,2,20,0,1,1,44,162
2023-03-09,Hell's Kitchen,3,Thursday,0,Afternoon,11,0,23,2,6,4,0,0,25,71
2023-03-09,Hell's Kitchen,3,Thursday,0,Evening,6,0,27,0,6,5,0,0,17,61
2023-03-09,Hell's Kitchen,3,Thursday,0,Morning,23,0,109,4,16,26,1,3,85,267
2023-03-09,Lower Manhattan,3,Thursday,0,Afternoon,5,0,32,1,5,0,0,1,15,59
2023-03-09,Lower Manhattan,3,Thursday,0,Evening,5,3,23,0,4,0,1,0,14,50
2023-03-09,Lower Manhattan,3,Thursday,0,Morning,21,9,89,3,15,5,6,1,77,226
2023-03-10,Astoria,3,Friday,0,Afternoon,7,2,33,0,11,11,0,0,28,92
2023-03-10,Astoria,3,Friday,0,Evening,4,0,12,2,4,1,3,0,15,41
2023-03-10,Astoria,3,Friday,0,Morning,19,0,69,3,8,20,0,0,75,194
2023-03-10,Hell's Kitchen,3,Friday,0,Afternoon,6,0,31,1,4,8,2,0,34,86
2023-03-10,Hell's Kitchen,3,Friday,0,Evening,9,0,13,0,0,1,0,1,28,52
2023-03-10,Hell's Kitchen,3,Friday,0,Morning,32,1,101,4,16,12,0,3,77,246
2023-03-10,Lower Manhattan,3,Friday,0,Afternoon,2,0,32,0,5,6,1,0,27,73
2023-03-10,Lower Manhattan,3,Friday,0,Evening,3,0,5,0,2,2,0,0,7,19
2023-03-10,Lower Manhattan,3,Friday,0,Morning,25,2,88,3,23,26,2,0,79,248
2023-03-11,Astoria,3,Saturday,1,Afternoon,8,2,28,0,4,8,0,0,22,72
2023-03-11,Astoria,3,Saturday,1,Evening,3,1,23,0,4,7,0,1,20,59
2023-03-11,Astoria,3,Saturday,1,Morning,13,2,62,3,12,13,0,0,59,164
2023-03-11,Hell's Kitchen,3,Saturday,1,Afternoon,4,0,29,1,8,4,1,0,24,71
2023-03-11,Hell's Kitchen,3,Saturday,1,Evening,3,0,23,0,3,6,0,1,15,51
2023-03-11,Hell's Kitchen,3,Saturday,1,Morning,31,2,98,1,14,29,2,0,64,241
2023-03-11,Lower Manhattan,3,Saturday,1,Afternoon,9,0,32,1,9,20,3,0,30,104
2023-03-11,Lower Manhattan,3,Saturday,1,Evening,5,0,11,0,0,2,0,0,5,23
2023-03-11,Lower Manhattan,3,Saturday,1,Morning,23,0,81,2,19,27,2,0,63,217
2023-03-12,Astoria,3,Sunday,1,Afternoon,6,0,21,0,0,3,1,0,9,40
2023-03-12,Astoria,3,Sunday,1,Evening,1,0,19,0,4,4,1,0,6,35
2023-03-12,Astoria,3,Sunday,1,Morning,24,0,54,3,11,5,1,2,27,127
2023-03-12,Hell's Kitchen,3,Sunday,1,Afternoon,10,1,30,2,3,9,1,0,22,78
2023-03-12,Hell's Kitchen,3,Sunday,1,Evening,6,1,26,2,4,6,1,0,15,61
2023-03-12,Hell's Kitchen,3,Sunday,1,Morning,21,0,94,4,22,20,2,0,68,231
2023-03-12,Lower Manhattan,3,Sunday,1,Afternoon,10,0,35,1,9,4,0,0,24,83
2023-03-12,Lower Manhattan,3,Sunday,1,Evening,4,0,25,1,1,9,0,0,7,47
2023-03-12,Lower Manhattan,3,Sunday,1,Morning,33,0,83,1,18,32,1,1,76,245
2023-03-13,Astoria,3,Monday,0,Afternoon,5,0,33,0,9,5,0,0,14,66
2023-03-13,Astoria,3,Monday,0,Evening,0,0,11,0,2,3,0,0,11,27
2023-03-13,Astoria,3,Monday,0,Morning,25,0,67,0,12,11,0,0,74,189
2023-03-13,Hell's Kitchen,3,Monday,0,Afternoon,8,0,47,3,10,6,1,0,25,100
2023-03-13,Hell's Kitchen,3,Monday,0,Evening,4,0,29,0,3,2,0,0,26,64
2023-03-13,Hell's Kitchen,3,Monday,0,Morning,24,0,129,6,9,19,5,1,66,259
2023-03-13,Lower Manhattan,3,Monday,0,Afternoon,14,0,37,5,22,11,1,1,30,121
2023-03-13,Lower Manhattan,3,Monday,0,Evening,2,0,13,0,2,1,0,0,9,27
2023-03-13,Lower Manhattan,3,Monday,0,Morning,34,1,88,0,21,28,1,0,84,257
2023-03-14,Astoria,3,Tuesday,0,Afternoon,2,1,15,2,4,2,0,0,17,43
2023-03-14,Astoria,3,Tuesday,0,Evening,4,2,18,1,2,5,0,0,19,51
2023-03-14,Astoria,3,Tuesday,0,Morning,12,4,62,3,7,19,0,0,56,163
2023-03-14,Hell's Kitchen,3,Tuesday,0,Afternoon,9,0,25,3,3,2,2,0,22,66
2023-03-14,Hell's Kitchen,3,Tuesday,0,Evening,8,0,14,1,3,0,0,0,19,45
2023-03-14,Hell's Kitchen,3,Tuesday,0,Morning,45,0,103,5,5,31,7,1,72,269
2023-03-14,Lower Manhattan,3,Tuesday,0,Afternoon,10,3,18,0,5,3,0,0,12,51
2023-03-14,Lower Manhattan,3,Tuesday,0,Evening,3,0,8,0,0,6,1,0,3,21
2023-03-14,Lower Manhattan,3,Tuesday,0,Morning,33,3,88,2,12,22,0,3,46,209
2023-03-15,Astoria,3,Wednesday,0,Afternoon,6,2,34,1,9,4,1,0,20,77
2023-03-15,Astoria,3,Wednesday,0,Evening,2,0,15,3,3,0,0,0,15,38
2023-03-15,Astoria,3,Wednesday,0,Morning,34,3,116,6,17,23,4,0,80,283
2023-03-15,Hell's Kitchen,3,Wednesday,0,Afternoon,5,0,17,0,8,1,2,1,23,57
2023-03-15,Hell's Kitchen,3,Wednesday,0,Evening,2,0,21,0,12,8,1,0,10,54
2023-03-15,Hell's Kitchen,3,Wednesday,0,Morning,32,1,74,0,20,20,2,2,55,206
2023-03-15,Lower Manhattan,3,Wednesday,0,Afternoon,7,1,34,0,8,5,1,2,20,78
2023-03-15,Lower Manhattan,3,Wednesday,0,Evening,1,1,10,0,2,0,0,0,4,18
2023-03-15,Lower Manhattan,3,Wednesday,0,Morning,19,1,66,0,21,14,4,1,63,189
2023-03-16,Astoria,3,Thursday,0,Afternoon,6,1,29,1,5,3,0,0,33,78
2023-03-16,Astoria,3,Thursday,0,Evening,6,0,29,2,10,3,0,0,13,63
2023-03-16,Astoria,3,Thursday,0,Morning,25,0,92,0,16,9,3,1,72,218
2023-03-16,Hell's Kitchen,3,Thursday,0,Afternoon,4,0,25,0,10,3,0,0,15,57
2023-03-16,Hell's Kitchen,3,Thursday,0,Evening,0,0,15,0,4,2,0,0,17,38
2023-03-16,Hell's Kitchen,3,Thursday,0,Morning,37,1,107,3,13,19,1,2,72,255
2023-03-16,Lower Manhattan,3,Thursday,0,Afternoon,10,1,40,2,6,6,1,0,35,101
2023-03-16,Lower Manhattan,3,Thursday,0,Evening,2,0,9,1,0,0,0,0,8,20
2023-03-16,Lower Manhattan,3,Thursday,0,Morning,24,1,67,3,15,12,3,0,82,207
2023-03-17,Astoria,3,Friday,0,Afternoon,10,1,33,0,0,1,0,0,27,72
2023-03-17,Astoria,3,Friday,0,Evening,2,2,13,1,2,0,0,0,15,35
2023-03-17,Astoria,3,Friday,0,Morning,30,6,115,4,19,28,6,0,93,301
2023-03-17,Hell's Kitchen,3,Friday,0,Afternoon,0,0,21,2,4,8,0,0,11,46
2023-03-17,Hell's Kitchen,3,Friday,0,Evening,1,0,7,0,2,1,0,0,12,23
2023-03-17,Hell's Kitchen,3,Friday,0,Morning,26,0,74,4,6,13,0,2,42,167
2023-03-17,Lower Manhattan,3,Friday,0,Afternoon,9,2,32,0,4,6,0,0,20,73
2023-03-17,Lower Manhattan,3,Friday,0,Evening,5,0,14,0,0,0,0,0,7,26
2023-03-17,Lower Manhattan,3,Friday,0,Morning,22,1,76,1,17,14,1,1,66,199
2023-03-18,Astoria,3,Saturday,1,Afternoon,5,0,27,1,8,5,2,0,22,70
2023-03-18,Astoria,3,Saturday,1,Evening,3,1,18,2,3,2,0,0,15,44
2023-03-18,Astoria,3,Saturday,1,Morning,29,2,88,2,20,22,2,1,73,239
2023-03-18,Hell's Kitchen,3,Saturday,1,Afternoon,2,0,27,1,11,3,0,0,23,67
2023-03-18,Hell's Kitchen,3,Saturday,1,Evening,2,0,16,1,3,2,0,0,9,33
2023-03-18,Hell's Kitchen,3,Saturday,1,Morning,35,1,86,5,17,11,4,1,77,237
2023-03-18,Lower Manhattan,3,Saturday,1,Afternoon,17,1,32,2,14,9,1,0,25,101
2023-03-18,Lower Manhattan,3,Saturday,1,Evening,0,0,1,0,0,0,0,0,3,4
2023-03-18,Lower Manhattan,3,Saturday,1,Morning,20,2,86,1,8,29,3,3,54,206
2023-03-19,Astoria,3,Sunday,1,Afternoon,4,1,32,1,4,2,0,0,32,76
2023-03-19,Astoria,3,Sunday,1,Evening,4,0,12,3,8,0,0,0,16,43
2023-03-19,Astoria,3,Sunday,1,Morning,27,3,100,8,26,19,2,1,87,273
2023-03-19,Hell's Kitchen,3,Sunday,1,Afternoon,4,0,27,1,4,6,0,0,20,62
2023-03-19,Hell's Kitchen,3,Sunday,1,Evening,2,0,14,0,6,1,0,0,14,37
2023-03-19,Hell's Kitchen,3,Sunday,1,Morning,42,0,90,3,14,13,3,1,75,241
2023-03-19,Lower Manhattan,3,Sunday,1,Afternoon,7,0,31,1,7,12,0,0,20,78
2023-03-19,Lower Manhattan,3,Sunday,1,Evening,1,0,8,0,0,4,0,0,6,19
2023-03-19,Lower Manhattan,3,Sunday,1,Morning,14,0,70,1,10,12,0,0,52,159
2023-03-20,Astoria,3,Monday,0,Afternoon,16,0,18,2,2,2,3,0,22,65
2023-03-20,Astoria,3,Monday,0,Evening,9,0,12,0,1,2,3,2,7,36
2023-03-20,Astoria,3,Monday,0,Morning,46,0,52,7,20,10,4,1,44,184
2023-03-20,Hell's Kitchen,3,Monday,0,Afternoon,10,0,24,1,10,8,0,1,26,80
2023-03-20,Hell's Kitchen,3,Monday,0,Evening,2,0,23,0,3,8,0,0,18,54
2023-03-20,Hell's Kitchen,3,Monday,0,Morning,21,2,88,0,21,21,4,0,60,217
2023-03-20,Lower Manhattan,3,Monday,0,Afternoon,8,0,36,0,3,5,1,0,33,86
2023-03-20,Lower Manhattan,3,Monday,0,Evening,3,0,20,0,0,4,0,0,2,29
2023-03-20,Lower Manhattan,3,Monday,0,Morning,33,2,90,0,18,18,0,0,76,237
2023-03-21,Astoria,3,Tuesday,0,Afternoon,5,0,12,1,4,10,1,0,16,49
2023-03-21,Astoria,3,Tuesday,0,Evening,3,0,14,1,8,0,1,0,14,41
2023-03-21,Astoria,3,Tuesday,0,Morning,17,2,51,4,15,13,0,0,44,146
2023-03-21,Hell's Kitchen,3,Tuesday,0,Afternoon,14,0,34,0,4,8,1,0,26,87
2023-03-21,Hell's Kitchen,3,Tuesday,0,Evening,4,0,28,1,4,8,0,0,19,64
2023-03-21,Hell's Kitchen,3,Tuesday,0,Morning,31,2,84,3,21,21,1,2,78,243
2023-03-21,Lower Manhattan,3,Tuesday,0,Afternoon,14,1,36,1,3,7,1,0,18,81
2023-03-21,Lower Manhattan,3,Tuesday,0,Evening,1,0,7,0,0,4,0,0,10,22
2023-03-21,Lower Manhattan,3,Tuesday,0,Morning,25,1,83,4,22,15,1,0,65,216
2023-03-22,Astoria,3,Wednesday,0,Afternoon,12,0,67,0,11,0,0,0,58,148
2023-03-22,Astoria,3,Wednesday,0,Evening,3,0,38,0,6,0,0,0,22,69
2023-03-22,Astoria,3,Wednesday,0,Morning,18,0,55,0,12,0,0,0,65,150
2023-03-22,Hell's Kitchen,3,Wednesday,0,Afternoon,10,0,31,0,7,4,0,0,15,67
2023-03-22,Hell's Kitchen,3,Wednesday,0,Evening,8,0,20,0,10,0,0,1,13,52
2023-03-22,Hell's Kitchen,3,Wednesday,0,Morning,24,0,61,4,15,2,1,0,51,158
2023-03-22,Lower Manhattan,3,Wednesday,0,Afternoon,8,1,38,0,6,2,0,1,37,93
2023-03-22,Lower Manhattan,3,Wednesday,0,Evening,2,0,10,0,1,4,0,0,10,27
2023-03-22,Lower Manhattan,3,Wednesday,0,Morning,24,3,100,3,21,18,1,2,78,250
2023-03-23,Astoria,3,Thursday,0,Afternoon,16,0,53,0,15,0,0,0,48,132
2023-03-23,Astoria,3,Thursday,0,Evening,9,0,35,0,19,0,0,0,21,84
2023-03-23,Astoria,3,Thursday,0,Morning,9,0,50,0,12,0,0,0,41,112
2023-03-23,Hell's Kitchen,3,Thursday,0,Afternoon,5,0,21,1,3,3,0,0,31,64
2023-03-23,Hell's Kitchen,3,Thursday,0,Evening,3,0,28,0,2,1,0,0,16,50
2023-03-23,Hell's Kitchen,3,Thursday,0,Morning,32,0,86,5,20,1,2,1,64,211
2023-03-23,Lower Manhattan,3,Thursday,0,Afternoon,6,0,40,0,4,7,1,0,30,88
2023-03-23,Lower Manhattan,3,Thursday,0,Evening,6,0,13,0,0,6,0,0,17,42
2023-03-23,Lower Manhattan,3,Thursday,0,Morning,23,0,101,1,23,27,3,1,78,257
2023-03-24,Astoria,3,Friday,0,Afternoon,10,0,73,0,2,0,0,0,47,132
2023-03-24,Astoria,3,Friday,0,Evening,6,0,41,0,9,0,0,0,24,80
2023-03-24,Astoria,3,Friday,0,Morning,17,0,73,0,11,0,0,0,42,143
2023-03-24,Hell's Kitchen,3,Friday,0,Afternoon,7,0,36,1,8,1,1,0,20,74
2023-03-24,Hell's Kitchen,3,Friday,0,Evening,4,0,16,1,6,0,1,0,10,38
2023-03-24,Hell's Kitchen,3,Friday,0,Morning,30,0,74,3,14,0,1,0,66,188
2023-03-24,Lower Manhattan,3,Friday,0,Afternoon,13,1,41,0,10,10,0,0,54,129
2023-03-24,Lower Manhattan,3,Friday,0,Evening,1,0,10,1,1,3,0,0,5,21
2023-03-24,Lower Manhattan,3,Friday,0,Morning,36,1,118,3,33,19,3,0,93,306
2023-03-25,Astoria,3,Saturday,1,Afternoon,8,0,61,0,8,0,0,0,45,122
2023-03-25,Astoria,3,Saturday,1,Evening,6,0,31,0,7,0,0,0,36,80
2023-03-25,Astoria,3,Saturday,1,Morning,12,0,70,0,13,0,0,0,40,135
2023-03-25,Hell's Kitchen,3,Saturday,1,Afternoon,3,0,41,0,9,0,2,0,22,77
2023-03-25,Hell's Kitchen,3,Saturday,1,Evening,4,0,16,0,5,0,0,0,10,35
2023-03-25,Hell's Kitchen,3,Saturday,1,Morning,27,0,84,3,8,7,2,0,54,185
2023-03-25,Lower Manhattan,3,Saturday,1,Afternoon,9,0,54,0,6,4,1,0,32,106
2023-03-25,Lower Manhattan,3,Saturday,1,Evening,2,0,12,0,4,5,0,0,10,33
2023-03-25,Lower Manhattan,3,Saturday,1,Morning,24,3,109,3,31,17,1,0,89,277
2023-03-26,Astoria,3,Sunday,1,Afternoon,15,0,61,0,10,0,0,0,56,142
2023-03-26,Astoria,3,Sunday,1,Evening,9,0,41,0,7,0,0,0,23,80
2023-03-26,Astoria,3,Sunday,1,Morning,17,0,86,0,11,0,0,0,55,169
2023-03-26,Hell's Kitchen,3,Sunday,1,Afternoon,9,0,24,2,6,4,0,0,17,62
2023-03-26,Hell's Kitchen,3,Sunday,1,Evening,6,0,19,0,0,5,1,1,14,46
2023-03-26,Hell's Kitchen,3,Sunday,1,Morning,25,0,75,3,11,5,4,0,56,179
2023-03-26,Lower Manhattan,3,Sunday,1,Afternoon,9,0,28,0,3,5,0,0,40,85
2023-03-26,Lower Manhattan,3,Sunday,1,Evening,1,0,2,0,0,0,0,0,7,10
2023-03-26,Lower Manhattan,3,Sunday,1,Morning,20,1,94,2,21,16,2,0,109,265
2023-03-27,Astoria,3,Monday,0,Afternoon,13,0,56,0,14,0,0,0,36,119
2023-03-27,Astoria,3,Monday,0,Evening,10,0,35,0,4,0,0,0,30,79
2023-03-27,Astoria,3,Monday,0,Morning,14,0,70,0,19,0,0,0,59,162
2023-03-27,Hell's Kitchen,3,Monday,0,Afternoon,3,0,31,0,9,10,0,0,27,80
2023-03-27,Hell's Kitchen,3,Monday,0,Evening,2,0,34,0,5,9,0,0,12,62
2023-03-27,Hell's Kitchen,3,Monday,0,Morning,25,0,96,0,15,12,0,0,90,238
2023-03-27,Lower Manhattan,3,Monday,0,Afternoon,9,2,53,3,13,6,0,0,41,127
2023-03-27,Lower Manhattan,3,Monday,0,Evening,5,0,15,0,3,0,0,0,15,38
2023-03-27,Lower Manhattan,3,Monday,0,Morning,31,0,109,4,26,8,0,0,94,272
2023-03-28,Astoria,3,Tuesday,0,Afternoon,8,0,57,0,7,0,0,0,44,116
2023-03-28,Astoria,3,Tuesday,0,Evening,5,0,27,0,9,0,0,0,18,59
2023-03-28,Astoria,3,Tuesday,0,Morning,7,0,61,0,9,0,0,0,60,137
2023-03-28,Hell's Kitchen,3,Tuesday,0,Afternoon,18,0,66,0,14,0,0,0,26,124
2023-03-28,Hell's Kitchen,3,Tuesday,0,Evening,12,0,32,0,6,0,0,0,22,72
2023-03-28,Hell's Kitchen,3,Tuesday,0,Morning,6,0,39,0,6,0,0,0,33,84
2023-03-28,Lower Manhattan,3,Tuesday,0,Afternoon,16,0,86,0,8,0,0,0,27,137
2023-03-28,Lower Manhattan,3,Tuesday,0,Evening,8,0,16,0,2,0,0,0,14,40
2023-03-28,Lower Manhattan,3,Tuesday,0,Morning,17,0,60,0,11,0,0,0,40,128
2023-03-29,Astoria,3,Wednesday,0,Afternoon,12,0,58,0,11,0,0,0,39,120
2023-03-29,Astoria,3,Wednesday,0,Evening,8,0,25,0,8,0,0,0,26,67
2023-03-29,Astoria,3,Wednesday,0,Morning,19,0,53,0,18,0,0,0,40,130
2023-03-29,Hell's Kitchen,3,Wednesday,0,Afternoon,10,0,46,0,10,0,0,0,34,100
2023-03-29,Hell's Kitchen,3,Wednesday,0,Evening,4,0,25,0,2,0,0,0,17,48
2023-03-29,Hell's Kitchen,3,Wednesday,0,Morning,7,0,46,0,4,0,0,0,16,73
2023-03-29,Lower Manhattan,3,Wednesday,0,Afternoon,17,0,64,0,10,0,0,0,50,141
2023-03-29,Lower Manhattan,3,Wednesday,0,Evening,9,0,23,0,7,0,0,0,8,47
2023-03-29,Lower Manhattan,3,Wednesday,0,Morning,17,0,37,0,7,0,0,0,25,86
2023-03-30,Astoria,3,Thursday,0,Afternoon,13,1,30,0,6,4,1,0,30,85
2023-03-30,Astoria,3,Thursday,0,Evening,5,0,23,0,4,0,0,0,28,60
2023-03-30,Astoria,3,Thursday,0,Morning,13,0,69,0,11,11,4,0,54,162
2023-03-30,Hell's Kitchen,3,Thursday,0,Afternoon,9,1,27,1,3,0,1,0,17,59
2023-03-30,Hell's Kitchen,3,Thursday,0,Evening,6,0,24,0,2,4,0,0,4,40
2023-03-30,Hell's Kitchen,3,Thursday,0,Morning,26,0,82,2,13,12,1,1,55,192
2023-03-30,Lower Manhattan,3,Thursday,0,Afternoon,4,0,24,0,7,5,0,0,20,60
2023-03-30,Lower Manhattan,3,Thursday,0,Evening,3,0,10,0,1,2,0,0,9,25
2023-03-30,Lower Manhattan,3,Thursday,0,Morning,37,0,104,0,12,13,3,1,64,234
2023-03-31,Astoria,3,Friday,0,Afternoon,6,0,37,0,8,2,0,0,18,71
2023-03-31,Astoria,3,Friday,0,Evening,7,0,19,2,7,0,0,0,30,65
2023-03-31,Astoria,3,Friday,0,Morning,21,0,76,0,4,11,1,0,43,156
2023-03-31,Hell's Kitchen,3,Friday,0,Afternoon,6,0,18,0,5,6,0,0,15,50
2023-03-31,Hell's Kitchen,3,Friday,0,Evening,4,0,9,0,0,0,0,0,26,39
2023-03-31,Hell's Kitchen,3,Friday,0,Morning,27,0,87,1,13,12,3,1,57,201
2023-03-31,Lower Manhattan,3,Friday,0,Afternoon,9,0,27,3,8,5,0,0,14,66
2023-03-31,Lower Manhattan,3,Friday,0,Evening,2,0,3,0,3,2,1,0,9,20
2023-03-31,Lower Manhattan,3,Friday,0,Morning,26,1,83,3,20,10,2,2,71,218
2023-04-01,Astoria,4,Saturday,1,Afternoon,23,0,121,0,11,0,0,0,91,246
2023-04-01,Astoria,4,Saturday,1,Evening,11,0,65,0,17,0,0,0,43,136
2023-04-01,Astoria,4,Saturday,1,Morning,4,0,15,0,7,0,0,0,25,51
2023-04-01,Hell's Kitchen,4,Saturday,1,Afternoon,16,0,76,0,17,0,0,0,49,158
2023-04-01,Hell's Kitchen,4,Saturday,1,Evening,9,0,59,0,12,0,0,0,39,119
2023-04-01,Hell's Kitchen,4,Saturday,1,Morning,6,0,58,0,4,0,0,0,45,113
2023-04-01,Lower Manhattan,4,Saturday,1,Afternoon,21,0,80,0,11,0,0,0,48,160
2023-04-01,Lower Manhattan,4,Saturday,1,Evening,6,0,27,0,0,0,0,0,13,46
2023-04-01,Lower Manhattan,4,Saturday,1,Morning,20,0,69,0,16,0,0,0,64,169
2023-04-02,Astoria,4,Sunday,1,Afternoon,26,0,92,0,20,0,0,0,97,235
2023-04-02,Astoria,4,Sunday,1,Evening,20,0,74,0,19,0,0,0,47,160
2023-04-02,Astoria,4,Sunday,1,Morning,3,0,15,0,2,0,0,0,15,35
2023-04-02,Hell's Kitchen,4,Sunday,1,Afternoon,16,0,86,0,15,0,0,0,58,175
2023-04-02,Hell's Kitchen,4,Sunday,1,Evening,10,0,53,0,3,0,0,0,35,101
2023-04-02,Hell's Kitchen,4,Sunday,1,Morning,4,0,58,0,14,0,0,0,47,123
2023-04-02,Lower Manhattan,4,Sunday,1,Afternoon,21,0,70,0,8,0,0,0,70,169
2023-04-02,Lower Manhattan,4,Sunday,1,Evening,8,0,24,0,6,0,0,0,9,47
2023-04-02,Lower Manhattan,4,Sunday,1,Morning,9,0,51,0,11,0,0,0,40,111
2023-04-03,Astoria,4,Monday,0,Afternoon,20,0,110,0,25,0,0,0,79,234
2023-04-03,Astoria,4,Monday,0,Evening,9,0,54,0,17,0,0,0,46,126
2023-04-03,Astoria,4,Monday,0,Morning,9,0,36,0,9,0,0,0,15,69
2023-04-03,Hell's Kitchen,4,Monday,0,Afternoon,16,0,68,0,16,0,0,0,65,165
2023-04-03,Hell's Kitchen,4,Monday,0,Evening,6,0,45,0,7,0,0,0,29,87
2023-04-03,Hell's Kitchen,4,Monday,0,Morning,9,0,41,0,19,0,0,0,46,115
2023-04-03,Lower Manhattan,4,Monday,0,Afternoon,20,0,57,0,13,0,0,0,51,141
2023-04-03,Lower Manhattan,4,Monday,0,Evening,7,0,19,0,3,0,0,0,15,44
2023-04-03,Lower Manhattan,4,Monday,0,Morning,21,0,84,0,11,0,0,0,65,181
2023-04-04,Astoria,4,Tuesday,0,Afternoon,14,0,79,0,28,0,0,0,93,214
2023-04-04,Astoria,4,Tuesday,0,Evening,11,0,52,0,9,0,0,0,48,120
2023-04-04,Astoria,4,Tuesday,0,Morning,2,0,20,0,4,0,0,0,11,37
2023-04-04,Hell's Kitchen,4,Tuesday,0,Afternoon,8,0,56,0,15,0,0,0,48,127
2023-04-04,Hell's Kitchen,4,Tuesday,0,Evening,11,0,42,0,10,0,0,0,34,97
2023-04-04,Hell's Kitchen,4,Tuesday,0,Morning,8,0,65,0,13,0,0,0,45,131
2023-04-04,Lower Manhattan,4,Tuesday,0,Afternoon,13,0,70,0,18,0,0,0,64,165
2023-04-04,Lower Manhattan,4,Tuesday,0,Evening,8,0,37,0,2,0,0,0,10,57
2023-04-04,Lower Manhattan,4,Tuesday,0,Morning,10,0,55,0,11,0,0,0,62,138
2023-04-05,Astoria,4,Wednesday,0,Afternoon,24,0,95,0,24,0,0,0,76,219
2023-04-05,Astoria,4,Wednesday,0,Evening,16,0,61,0,20,0,0,0,46,143
2023-04-05,Astoria,4,Wednesday,0,Morning,5,0,20,0,3,0,0,0,10,38
2023-04-05,Hell's Kitchen,4,Wednesday,0,Afternoon,10,0,59,0,15,0,0,0,65,149
2023-04-05,Hell's Kitchen,4,Wednesday,0,Evening,12,0,32,0,8,0,0,0,35,87
2023-04-05,Hell's Kitchen,4,Wednesday,0,Morning,11,0,49,0,17,0,0,0,43,120
2023-04-05,Lower Manhattan,4,Wednesday,0,Afternoon,20,0,55,0,9,0,0,0,66,150
2023-04-05,Lower Manhattan,4,Wednesday,0,Evening,3,0,21,0,3,0,0,0,15,42
2023-04-05,Lower Manhattan,4,Wednesday,0,Morning,33,0,81,0,9,0,0,0,65,188
2023-04-06,Astoria,4,Thursday,0,Afternoon,16,0,69,0,21,0,0,0,66,172
